Source	Domain 	SourceText 	SourceLanguage	TargetLanguage 	OutputGoogle 	EvalSentenceLevelGoogle 	EvalSnippetLevelGoogle 	ErrorTypeGoogle	OutputMicrosoft	EvalSentenceLevelMicrosoft 	EvalSnippetLevelMicrosoft 	ErrorTypeMcirosoft	OutputLesan 	EvalSentenceLevelLesan	EvalSnippetLevelLesan	ErrorTypeLesan
11 105	Arts_and_Culture	ኣቀራርባ ስነቃል ዝበዝሕ ክፋሉ ሓፂር እዩ፡፡ ምስቲ ግዘን ኩነታትን ተመጢኑ ይቐርብ፡፡ ኣዝግነኒ፣ ሕንቅልሕንቅሊተይ፣ ባህላዊ ደርፍታት፣ ሕዮ፣ ማሰ፣ኣውርስ፣ ፈኸራ፣ኣውሎ፣ መልቅስ፣ አሸንዳ፣ ደርፍታት ስራሕ ማሕረስ፣ ፃህያይ፣ ዓፂድ፣ መጥሓን፣ ወዘተ. ዝግጠሙ ግጥምታት፣ ዝድረፉ ደርፍታት፣ ዝፍከሩ ፈኸራታት፣ ኩሎም ሓፀርቲ እዮም።	ti	en	The presentation of syntax is mostly short. It is appropriate to the time and circumstances. Azgneni, Riddles, Traditional Songs, Hyo, Mase,Aurs, Fekera,Awlo, Melkis, Ashenda, Songs of Farming, Weeding, Harvesting, Oven, etc. The poems composed, the songs sung, the gossip whispered, are all short.	2,3,4	2.0	mistranslation	The presentation of the tongue is mostly ሓፂር, and it is accompanied by the physical conditions, the riddles, the traditional songs, the living, the legacy, the inheritance, the dew, the mourning, the ash, the songs, the plowshares, the ዓፂድ, the mills, and so on. Poems; songs that are performed; lovers who are tempted; and all are short.	1,1,0	0.0	untranslated	The delivery of the scalp is mostly short. And it 's up to the time and the circumstances, The lyrics, puzzles, songs, traditional songs, chants, mares, ewes, wolves, wolves, lounge, Ashenda, songs for plowing, weeds, reeds, milling, etc., are all short songs, lovers.	1,1	1	mistranslation
11 109	Arts_and_Culture	ኣብ ዝተፈላለዩ ማሕበረሰባዊ ኣጋጣምታት ዝውግዑ ነበረያ ነበረታት፣ ኣብ ስነስርዓት ቤተ እምነት ንኣማልክት ዝግበሩ ውዳሰን ዝማረን፣ ኣብ ማሕረስ፣ ኣብ ፃህያይ፣ ዓፂድ፣ ካልኦት ስራሕትን ዝድረፉን ዝዝረቡን ስነቃላት፣ ኣብ ስርዓት ቀብርን ሓዘንን ዝቐርቡ ግጥምታት መልቅስ፣ ኣብ በዓላትን (መጋብኣያ) መርዓን ዝድረፉ ባህላዊ ደርፍታት፣ ኣብ ዋዕላ ዝግለፁ ምስላታት፣ ወግዕታት፣ ቅየዐታት ንጀጋኑን፣ ብውሩያት ውልቀ ሰባት ዝግጠሙ ግጥምታት፣ ኣፈታሪኻ ኩሎም ብዛዕባኦም፣ ብዛዕባ ከባቢኦም፣ ብዛዕባ ዓለም ዘለዎም ኣረኣእያን ፍልስፍና ህይወትን ዝገልፁ እዮም፡፡	ti	en	Legends told on various social occasions, praises and hymns to the gods in church ceremonies, rhymes sung and spoken during ploughing, weeding, harvesting, and other activities, lamentations at funerals and mourning, traditional songs at festivals and (court) weddings, in Conference proverbs, rituals, poems about heroes, poems by famous individuals, and legends all express their views about themselves, their environment, the world and their philosophy of life.	4	4.0		She had been injected into community events; he was taught praise and praise to the gods at the church service; in farming; in the purge; in the ዓፂድ; in other work and in the poetry; in the funeral and in mourning; in the order of funerals and mourning Mourn; traditional songs performed at festivals and (weddings); illustrations at conferences; rituals; resentments for heroes; poems by famous individuals; all your legends about them; their perception of the world; and the philosophy of life.	1	1.0	untranslated	She had several societal encounters, including rituals, church praises and marches for symbols, farming, weeds, harvest, other work, rapes, and spoken arrangements, poems in funeral and mourning, cultural songs composed for holidays and (courtesy) weddings, conference proverbs, traditions, redemptions for heroes, poetry poems by famous individuals, and oral traditions about them, their surroundings, their views on the world, and the philosophy of life.	2	2	fluency
11 115	Arts_and_Culture	ካብ ድሕረትን ድኽነትን ነፃ ዝኾነት ምዕብልቲ ትግራይ ንምፍጣር፣ ብዙሓት ጀጋኑ ኣብ ሕሉፍ መሪር ኲናት፣ ዳግም ክትርከብ ዘይትኽእል፣ ክብርቲ ህይወቶም መስዋእቲ ከፊሎም። በቲ ዝኸፈልዎ መስዋእቲ፣ ስሞም ኣብ ማህደር ታሪኽ ሰፊሩ ብዓለም እናተፀውዑ ይርከቡ። ካብቶም ኣብ ማህደር ጀጋኑ ኲናትን ልምዓትን ትግራይ ስሞም ብኽብሪ ካብ ዝለዓሉ ሃርበኛታት ልምዓት፣ እቲ ሓደ ኣርኣያ እዩ፡፡	ti	en	Many heroes sacrificed their precious lives in the past bitter war to create a prosperous Tigray free from backwardness and poverty. For their sacrifices, their names are written in the archives of history and are being called by the world. Araya is one of the development heroes whose names are honored in the archives of Tigray war and development heroes.	4,4,4	4.0		To create the Tigray Tigray, a tigray development that is independent of the Tigray Tigray, many heroes have sacrificed their precious lives in the bitter wars of the past; they have sacrificed their precious lives; they are called by the world; among the harlots whose name has been raised with dignity in the Tigray Warriors and Liberation Tigray.	1,1,1	1.0	mistranslation,punctuation	In order to create a prosperous Tigray, free from backwardness and poverty, many heroes paid their precious lives in the past bitter wars, which cannot be found again. At their sacrifice, they make their name a living in the history of the tabernacle, and are called in the world. One of the hordes of wealth, whose names are honoured in the great houses of the war and of the development of Tigray, is a model.	4,4,4	4	
12 2	Arts_and_Culture	ኢትዮጵያ ካብ ጥንቲ ጀሚሩ ዝተፈላለዩ ብሔር ብሔረሰባት ዝነብሩላ፣ ካብ ዝተፈላለዩ ቦታታት ዝተፈላለዩ ዓሌታት ኣብ ዝተፈላለዩ ግዜያት ዘተኣናገደት ሃገር እያ፡፡ በዚ ምኽንያት ድማ ኣብዛ ሃገር ብርክት ዝበሉ ቋንቋታት ይዝረቡ፡፡ ብሓፈሻ ኣብ ኢትዮጵያ ዝዝረቡ ልዕሊ ሰማንያን ሓሙሽተን ዝኾኑ ቋንቋታት ኣለዉ፡፡	ti	en	Ethiopia has been inhabited by different ethnic groups since ancient times and has hosted different races from different places at different times. As a result, a number of languages are spoken in this country. In total, there are over eighty-five languages spoken in Ethiopia.	4,4,4	4.0		Ethiopia has long been home to a nation of nationalities, hosted by tribes from different parts of the country, and there are more than eighty-five languages spoken in Ethiopia as a whole.	2,0,4	0.0	mistranslation,omission	Ethiopia has been inhabited by a number of nationals since ancient times, and has hosted different species at different times. As a result, several languages are spoken in this country. There are generally more than eighty-five languages spoken in Ethiopia.	4,4,4	4	
12 90	Arts_and_Culture	ውፅኢታት ምርምር ኣብ ምቕያር ከይዲ ህይወት ደቂ ሰባት ልዑል ዋጋ ኣብ ምብርካት ይርከቡ። ሜላታት ርክብ ደቂ ሰባት ካብ ጦፈኛ ናብ በዓል ገመድ ስልኪ፣ ካብ በዓል ገመድ ናብ ገመድ ኣልቦ፣ ካብ ገመድ ኣልቦ ናብ ተንቀሳቓሲ ስልኪ ዝኸዶ ምዕባለ ውፅኢት ምርምር ዘምፀኦ ለውጢ እዩ።	ti	en	Research results are contributing significantly to changing the course of human life. The evolution of human communication techniques from fixed to wired, from wired to wireless, and from wireless to mobile is the result of research.	4, 4	4.0		Research results are transforming the lives of humans with high costs— the methods of human interaction from a spontaneous to a wireless holiday; from a wireless festival to a wireless one; from wireless to mobile calls.	2,1	1.0	style,mistranslation	Research outcomes are in the transformation of human life processes at high cost. Human communication methods have been altered by research into the progress of human contact from bloggers to cable, wireless, wireless to mobile phones.	4,1	1	mistranslation
https://www.fanabc.com/tigrigna/%e1%8b%8b%e1%8a%93-%e1%8a%a3%e1%8a%ab%e1%8b%ab%e1%8b%b2%e1%89%b5-%e1%88%b5%e1%88%ab%e1%88%95-%e1%8a%a2%e1%89%b5%e1%8b%ae-%e1%89%b4%e1%88%8c%e1%8a%ae%e1%88%9d-%e1%8d%8d%e1%88%ac%e1%88%85%e1%8b%ad/	Business_and_Economics	ዋና ኣካያዲት ስራሕ ኢትዮ ቴሌኮም ፍረሂወት ታምሩ ኣብ ዓውዲ ቴሌኮሙኒኬሽን ሽልማት ዝበለፀ ዋና ኣካያዲ ስራሕ ኣፍሪካ 2022 ዓ.ም ተዓዊተን። እቲ ሽልማት ዝተበርከተለን “ዘ ቢዝነስ ኤግዚኪዩቲቭ” ዝተብሃለ ኣብ ጋና ዝርከብ ሚድያ ፓን ዌስት ኣፍሪካ ኣብ ሞሪሸስ ኣብ ዝተሰናደአ ስነ-ስርዓት ሽልማት ዋና ኣካያዲ ስራሕ ኣፍሪካ 2022 ዓ.ም ከምዝኾነ ካብ ኢትዮ ቴሌኮም ዝረኸብናዮ ሓበሬታ የረድእ።	ti	en	Ethio Telecom CEO Frehiwot Tamru has been named the 2022 African CEO of the Year in the field of telecommunications. The award was presented to her at the 2022 Africa CEO Awards ceremony in Mauritius, organized by “The Business Executive” of Ghana-based Pan West Africa Media.	4,4	4.0		Ethiopia Telecom CEO Frhiweit Tamou won the Best General Manager of Africa 2022 in the field of telecommunications. Media Pan West Africa in Ghana explains information from Ethiopia Telecom at an edited awards ceremony in Mauritius, Africa 2022.	3,2	2.0	Omission,Spelling	"Chief executive of Ethio Telecom, Frehiwet Tamiru, has won the Africa 2022 Award as the best chief executive in the telecom sector. The award was presented and ""The Business Exhibition,"" a Ghanaian media Pan West African in Mauritius, is the African chief executive at the Africa Prize 2022, according to information obtained from Ethio Telecom."	4, 2	2	omission
https://www.fanabc.com/tigrigna/%e1%88%98%e1%8c%88%e1%8b%b2-%e1%8a%a3%e1%8b%a8%e1%88%ad-%e1%8a%a2%e1%89%b5%e1%8b%ae%e1%8c%b5%e1%8b%ab-%e1%88%9d%e1%88%b5-%e1%8a%a9%e1%89%a3%e1%8a%92%e1%8b%ab-%e1%8a%a3%e1%8d%8d%e1%88%a8%e1%8b%ad/	Business_and_Economics	መገዲ ኣየር ኢትዮጵያ ምስ ኩባኒያ ኣፍረይቲ ኣውሮፕላን ኤርባስ ኣብ ኣፍሪካ ፈላማይ ዝገብሮ ትእዛዝ ኤርባስ A350-1000 ከቲሙ። እቲ መገዲ ኣየር፥ ቅድመ ሐዚ 22 ኤርባስ A350-900 ኣውሮፕላን ብምእዛዝ እተን 16 ብምርካብ ኣብ ስራሕ ከምዘእተወ ይፍለጥ። ዝተረፋ ኣርባዕተ ኣውሮፕላናት ናብ ኤርባስ A350-1000 ንክቕየራ ምስ ኩባኒያ ብመሰረት ዝኣተዎ ውዕል ብብርኪ ኣፍሪካ ፈላማይ ናብ ኣገልግሎት ንክውዕል ዝገበረ መገዲ ኣየር ከመዝገብሮ ካብቲ መገዲ ኣየር ዝረኸብናዮ ሓበሬታ የረድእ።	ti	en	Ethiopian Airlines has signed its first order in Africa for the Airbus A350-1000 with aircraft manufacturer Airbus. The airline has already ordered 22 Airbus A350-900 aircraft and received 16 of them. The remaining four aircraft will be converted to Airbus A350-1000s under an agreement with the company.	4,1,1	1.0	omission	Ethiopia's airline, along with the Airbus Manufacturers Company, has built an Airbus A350-1000 in Africa, ordering the airline, pre-Hezh 22 Airbus A350-900 aircraft, 1 The information we have from the airline illustrates that the remaining four planes are to be converted to Airbus A350-1000, according to a contract with the Company.	2,1,4	1.0	Mistranslation	Ethiopian Airlines signed an Airbus A350-1000 order for the first African airline with Cuban aircraft manufacturers Erbas. The airline has previously ordered 22 Erbas A350-900 aircraft and has obtained 16. According to information obtained from the airline, the airline will assign Female Air to the service under a contract with Coffee to transfer the remaining four aircraft to Erbas A350-1000.	1,4,1	1	mistranslation,addition
https://www.fanabc.com/tigrigna/%e1%8a%a2%e1%89%b5%e1%8b%ae-%e1%89%b4%e1%88%8c%e1%8a%ae%e1%88%9d-%e1%8a%a3%e1%89%a5-%e1%89%a0%e1%8c%80%e1%89%b5-%e1%8b%93%e1%88%98%e1%89%b5-2014-%e1%8b%93-%e1%88%9d-61-%e1%8a%90%e1%8c%a5/	Business_and_Economics	ኢትዮ ቴሌኮም ኣብ በጀት ዓመት 2014 ዓ.ም 61 ነጥቢ 3 ቢሊየን ብር እቶት ረኺቡ። ዋና ኣስፈፃሚት ስራሕ ኢትዮ ቴሌኮም ፍሬህይወት ታምሩ ኣብ ዝሃብኡ መግለፂ፥ ቁፅሪ ዓማዊል ኢትዮ ቴሌኮም ኣብዚ ሐዚ እዋን 66 ሚሊየን ከምዝበፅሐ ተዛሪበን። ኢትዮ ቴሌኮም ኣስታት 45 በመቶ ትካላቱ ብምኽኒያት ጎንፂ ኣገልግሎት እንተይሃባ 61 ነጥቢ 3 ቢሊየን ብር እቶት ምእካብ ምኽኣሉ እውን ሓቢረን።	ti	en	Ethio Telecom posted a revenue of 61.3 billion birr in the 2014/14 fiscal year. Ethio Telecom CEO Frehiwot Tamru said the number of customers has reached 66 million. Ethio Telecom has collected 61.3 billion birr in revenue due to the conflict.	1,4,1	1.0	omission	Ethiopia Telecom received a 61-point 3-bill deficit መግለፂ in the 2014 budget year. They said the period of 66 millennials was 66 millennials, and they pointed out that ETO Telecom was able to collect 61 points ($3.5bn) in revenue if it provided ጎንፂ services on the pretext of some 45 per cent of its shares.	2,1,1	1.0	Mistranslation,Untranslated	Ethio Telecom earned 61 points 3 billion birr in the 2014 fiscal year. In a statement, Frewhiwot Tamiru, chief executive of Ethio Telecom, said that the number of Ethio Telecom customers has now reached 66 million. Ethio Telecom also reported that it managed to collect 61 points 3 billion birr in GDP, after some 45 bpd of its institutions failed to provide conflict service.	4,4,1	2	mistranslation
https://www.fanabc.com/tigrigna/%e1%8a%a2%e1%89%b5%e1%8b%ae%e1%8c%b5%e1%8b%ab%e1%8a%95-%e1%89%a3%e1%8a%95%e1%8a%aa-%e1%88%8d%e1%88%9d%e1%8b%93%e1%89%b5-%e1%8a%a3%e1%8d%8d%e1%88%aa%e1%8a%ab%e1%8a%95-%e1%8b%b0%e1%8c%88%e1%8d%8d/	Business_and_Economics	ኢትዮጵያን ባንኪ ልምዓት ኣፍሪካን ደገፍ ስምምዕነት 44 ነጥቢ 4 ሚሊየን ዶላር ከቲሞም። እቲ 40 ሚሊየን ዶላር ኣብ ቀርኒ ኣፍሪካ ንምግብን ስነ ምግበን ድሕንነት ፕሮግራም ኣፈፃፅማ ዘውዕል ኢዩ ተባሂሉ። 4 ነጥቢ 4 ሚሊየን ዶላር ድማ፥ ምምሕዳር ማክሮ ኢኮኖሚ ንምጥንኻር ዝውዕል ከምዝኾነ ካብ ሚኒስቴር ገንዘብ ዝረኸብናዮ ሓበሬታ የረድእ።	ti	en	Ethiopia and the African Development Bank have signed a $44.4 million support agreement. The $40 million will be used for food and nutrition security program implementation in the Horn of Africa. $4.4 million will be used to strengthen macroeconomic management, according to the Ministry of Finance.	4,4,4	4.0		Ethiopia and the Bank of Africa have withheld 44 points 44 points of agreement support, and the $40 mln is said to be spent on food and nutrition security programs in the Horn of Africa.	2,1,1	1.0	Omission,Mistranslation	Ethiopia and the African Development Bank signed 44 points of 4 million dollars support agreement. The $40 million is said to be spent in the Horn of Africa for food and nutrition safety planning. 4 and $4 million, according to information obtained from the Ministry of Finance, is used to strengthen the macro economy.	2,4,1	2	mistranslation
https://www.fanabc.com/tigrigna/%e1%89%a3%e1%8a%95%e1%8a%aa-%e1%8a%95%e1%8c%8d%e1%8b%b2-%e1%8a%a2%e1%89%b5%e1%8b%ae%e1%8c%b5%e1%8b%ab-%e1%88%8e%e1%88%9a-%e1%8b%98%e1%89%a0%e1%8a%95-27-%e1%8a%90%e1%8c%a5%e1%89%a2-5-%e1%89%a2/	Business_and_Economics	ባንኪ ንግዲ ኢትዮጵያ ኣብ በጀት ዓመት 2014 ዓ.ም 27 ነጥቢ 5 ቢሊየን ብር ከምዝኸሰበ ኣፍሊጡ። እቲ ባንኪ ገምጋም ኣፈፃፅማ ስራሕ 2014 ዓ.ምን ትልሚ ቀፃሊ ዓመትን ዝጠመተ ዘተ ይገብር ኣሎ። ፕሬዚዳንት እቲ ባንኪ ኣይተ ኣቤ ሳኖ፥ መጠን ካፒታል እቲ ባንኪ 59 ነጥቢ 11 ቢሊየን ብር ከምዝበፅሐ ተዛሪቦም።	ti	en	The Commercial Bank of Ethiopia (CBE) has posted a profit of 27.5 billion birr in the 2014 fiscal year. The bank is reviewing its performance in 2014 and planning for next year. The bank&#39;s capital has reached 59.11 billion birr, President Abe Sano said.	1,1,4	1.0	omission	In the 2014 budget year, Ethiopia's commercial bank announced a 27-point $5-a-year charge.	2,0,0	0.0	Omission	The Commercial Bank of Ethiopia announced that it has accumulated 27 points of 5 billion birr for the 2014 fiscal year. The bank is undertaking the evaluation of the 2014 operational and the next year. President of the bank, Abe Sano, said the bank 's capital expenditure reached 59 points 11 billion birr.	2,2,4	2	mistranslation,omission
